hcr,sr,vcr,v_max,a_max,label
0.0,0.0,0.0026649234089336066,4.263833333333333,-0.00708333333333333,WALK
0.025240292360577933,0.023136934663863105,0.02734365005729276,10.15763888888889,1.3675000000000002,WALK
0.00187727926647015,0.002815918899705225,0.006570477432645525,19.721240740740743,2.382916666666667,WALK
0.00736858296187698,0.0049123886412513204,0.01719336024437962,14.639675925925927,2.284861111111111,WALK
0.0008123545636298047,0.0008123545636298047,0.004874127381778828,15.121814814814813,1.7633333333333334,WALK
0.008900261147989738,0.0017800522295979477,0.014240417836783582,10.926050925925923,1.155138888888889,WALK
0.0,0.006412242889676065,0.01282448577935213,8.693907407407405,1.3766666666666667,WALK
0.0039006124485642516,0.005850918672846378,0.033155205812796136,11.389708333333331,1.8952777777777778,WALK
0.012121085673284612,0.006060542836642306,0.03636325701985384,12.49135185185185,2.162916666666667,WALK
0.011649640426289458,0.0,0.034948921278868374,11.252384259259257,1.1270833333333332,WALK
0.006535691050567546,0.010421777621175276,0.0054758492585836194,1.0795833333333327,0.27597222222222223,WALK
0.5939995314227988,0.76017797176132,0.25810693924919237,0.7587499999999994,0.41930555555555554,CAR
0.5100566961697367,0.5598183250643451,0.1948997131705498,1.1032777777777776,0.5434722222222222,CAR
1.315400658447453,2.3248123936731724,0.8124533478646033,0.3728703703703704,0.1725,WALK
0.0005312767101644783,0.0,0.0008854611836074639,4.679537037037037,1.4558333333333335,WALK
0.021410673388973032,0.016652745969201247,0.023789637098858923,10.504861111111111,1.9815277777777773,WALK
0.005172283142660483,0.007758424713990724,0.009051495499655844,13.159495370370367,1.9634722222222223,WALK
0.0013883899909050306,0.0006941949954525153,0.0055535599636201225,13.796564814814815,1.8862499999999998,WALK
0.005441182853351539,0.0036274552355676924,0.016323548560054614,14.583407407407407,2.1116666666666664,WALK
0.0027717935254192912,0.0,0.016630761152515747,13.426546296296298,1.5286111111111116,WALK
0.5092934063206958,0.775011705270624,0.21159049731197987,0.7203148148148147,0.4749999999999999,CAR
0.5476193721555751,0.7375748418720403,0.21904774886223005,0.7497268518518502,0.2693055555555555,CAR
0.6102038763719249,0.8045901527784938,0.25523763249906,0.5715787037037036,0.27569444444444446,CAR
0.18099302133233294,0.16865258805967387,0.08638303290861345,1.3027314814814814,0.5294444444444445,CAR
0.14429083081986965,0.05410906155745112,0.0856726807992976,5.148055555555556,0.8119444444444444,CAR
0.4114945249133063,0.4210641650275692,0.14354460171394406,1.0401527777777788,0.45444444444444443,WALK
0.50485441040885,0.71182537559562,0.2417885107322079,0.7417592592592605,0.2975,WALK
0.5890044041505889,0.683047124141019,0.24253122523847775,0.9390277777777785,0.47388888888888886,WALK
0.037158206929280645,0.04644775866160081,0.05573731039392097,9.951550925925927,1.7934722222222224,WALK
0.0005754774648971736,0.0,0.0011509549297943472,8.950555555555557,1.3526388888888887,WALK
0.0006295566551900063,8.993666502714375e-05,0.000359746660108575,3.3793750000000005,1.1906944444444445,CAR
0.02817346236997472,0.03148798735467763,0.03148798735467763,7.639148148148149,1.6533333333333333,CAR
0.011458053897691948,0.01718708084653792,0.028645134744229868,8.461388888888887,1.4659722222222222,CAR
0.006827833067828145,0.010241749601742216,0.015362624402613326,11.356296296296295,1.6022222222222224,CAR
0.013944953005115631,0.019308396468621643,0.015017641697816834,14.375518518518515,2.0452777777777778,CAR
0.004214007496567238,0.004214007496567238,0.014749026237985335,14.690296296296294,2.4608333333333334,CAR
0.007707984489862604,0.012332775183780167,0.016957565877697728,11.46583333333333,1.2009722222222226,CAR
0.006554977166908376,0.009832465750362564,0.016387442917270942,13.568314814814814,3.692222222222222,CAR
0.01428988136763421,0.040487997208296926,0.04286964410290263,14.39009259259259,1.8006944444444444,CAR
